(-1.0277181601394401e-027, -5.1999444452338401e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-8.1756643938929903e-028, -1.0732571120834923e-026) (-1.0139452168995122e-027, -3.3759966802502720e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.2592970423892937e-028, -1.6602487585818836e-027) 
(-5.3433794177825770e-028, -3.2910711524267930e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.6089499035613381e-027, -3.2972272881274460e-027) (-7.5418179225270792e-028, -2.6133337278356379e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6622354479885794e-027, -9.4773766081563078e-027) 
( 2.8805839845510698e-028, -2.2385620994712548e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.1123707380874471e-027, -1.0593908843539155e-026) ( 3.0471032776480991e-028, -5.2146467528363151e-027) 
} 
} 
{ MATERIAL .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
     1 
     0 normal      0 Teflon__tm 
} 
{ FORMULA .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
     1 
     0 normal      0 EV_APV 
} 
{ SOLUTION SINGLE_SOLUTION 
     6 
SolutionType EM_EigenModeSolution2D 
Mesh .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
Carrier .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
SolTree .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
Materials .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
Formula .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
.\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
 2.3500000000000000e+009 
} 
} 
