( 1.4442957901927605e-025,  4.5818862361726297e-025) ( 1.1809476918331357e-024, -4.5260678308831776e-024) 
( 9.7856593093991158e-016, -3.9142649418777859e-012) ( 3.2132954096073443e-029, -1.5906492920435337e-025) 
(-5.8619041372074581e-027,  4.7553790369725189e-027) (-1.3271048393677805e-026,  1.0228564711008590e-026) 
( 4.6077378103179328e-027, -2.3161362452751165e-027) (-1.5366514040500394e-026,  1.0954117667559791e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.5462961827918881e-016, -6.1851866558465971e-013) 
( 2.8318027675900110e-026,  4.5610089449200087e-025) ( 9.8869218388122722e-014, -3.9547699665446376e-010) 
( 8.1142727881534988e-016, -3.2457101252706007e-012) (-6.4310931634605783e-027, -9.2673465313171867e-025) 
(-6.8187024913749606e-014,  2.7274818455935328e-010) (-9.9334908087607624e-027,  7.9520563056012772e-027) 
( 1.0896727786931666e-026, -7.7135621009783419e-027) ( 8.8279047405297384e-025,  4.1684751904881419e-024) 
(-6.7367169550875309e-025, -6.3865916768219711e-025) (-2.1029918006118880e-017,  8.4119698282298434e-014) 
(-7.1152979177425257e-026, -3.4271831287863360e-025) (-9.7495900485462449e-027,  7.5494847743883794e-027) 
(-1.1248728775203431e-026,  7.1235345686727027e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.9561004361646879e-015,  7.8244041795712687e-012) (-2.0570763708696143e-026,  1.6004026015466123e-024) 
( 1.9123350976709164e-026,  9.2161306660033576e-025) ( 9.7282339804340060e-016, -3.8912948033429309e-012) 
(-1.6403848857676719e-025,  4.3429235520306804e-025) (-6.3772598684621584e-014,  2.5509047412803530e-010) 
( 4.6852959228665030e-027, -3.3772680355413206e-027) (-3.9210336798536933e-026,  2.8612681056991827e-026) 
( 4.9767369924264206e-025, -4.1026485095330702e-024) ( 9.8869218393907938e-014, -3.9547699665444898e-010) 
( 1.2899948443801468e-015, -5.1599809834211043e-012) (-1.1819468519572064e-025,  8.3908110754106395e-025) 
( 9.8869218393877582e-014, -3.9547699665444877e-010) ( 1.8920536237477257e-015, -7.5682168500641607e-012) 
( 1.9323178415632848e-025, -2.0383658756172256e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0215963649844862e-026,  6.6718351465451499e-027) ( 3.8476468890674505e-026, -2.7611529794946702e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8869218393847328e-014, -3.9547699665444898e-010) 
( 3.7158845633809660e-016, -1.4863542880018400e-012) (-2.1763697762470554e-025,  1.6706333555723480e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.7520774306579201e-027, -3.3534630721792567e-027) 
( 1.9142897895121388e-026, -1.3001922332885518e-026) ( 9.8869218393847265e-014, -3.9547699665444872e-010) 
( 2.7932466033496371e-015, -1.1172989890371756e-011) ( 8.2707610287257321e-027,  7.0615922855393678e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 7.8441206282676818e-027, -5.8860076877887189e-027) ( 2.8347856541867909e-026, -1.9393998158538626e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8869218393726197e-014, -3.9547699665444944e-010) 
(-5.5653488447201619e-016,  2.2261402306219231e-012) (-1.2555614775539334e-025,  1.7488765937404343e-024) 
(-7.2499312160410891e-027,  5.3864803522791137e-027) (-2.7887118457588331e-026,  1.9563504949519081e-026) 
(-3.4418109703295484e-026,  2.4564600647975936e-026) ( 3.4054101154903178e-026, -2.4416667561526475e-026) 
( 9.8869218388062100e-014, -3.9547699665446376e-010) ( 6.1767530026055974e-016, -2.4707019700815916e-012) 
(-8.4701110401939870e-026,  5.6677606352237620e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.2324527713335153e-026, -9.7273421587373916e-027) ( 8.0484559854560845e-027, -6.1352722810994597e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 6.5760969427866221e-027, -5.2812223307317416e-027) 
( 1.0175323819896641e-026, -7.3458678988773778e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.1186050550887022e-027, -2.6985101838505616e-027) ( 3.0910131190232233e-026, -2.2808030038491802e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1384764636967695e-027, -4.0153531387540793e-028) 
( 3.1670220703320018e-026, -2.3656220131128353e-026) (-1.2310382166403597e-026,  8.4364037951932634e-027) 
( 1.0366829263655348e-026, -7.7540542087920196e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-8.8855220104045844e-016,  3.5542099103636546e-012) (-1.3180948163813268e-025, -6.9431762410899780e-025) 
( 9.8869218393695715e-014, -3.9547699665444872e-010) ( 5.4039391846045282e-016, -2.1615763466457888e-012) 
(-1.3070577656983012e-025, -6.9289091552245360e-025) (-7.1934824500784887e-014,  2.8773938755376921e-010) 
(-1.4959917957286150e-026,  1.0227543022995888e-026) ( 2.5021504290444175e-026, -1.7072022837338755e-026) 
( 1.0269608488239778e-025,  3.4704479941005493e-024) ( 9.8869218393635105e-014, -3.9547699665444872e-010) 
( 6.4993487917608981e-016, -2.5997403257039846e-012) (-1.4658901565436182e-025, -9.8046545242632012e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 8.5084709468200224e-027, -6.2662657279594923e-027) ( 9.4988554252328432e-027, -6.4174179732134428e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8869218395182383e-014, -3.9547699665445497e-010) 
( 1.3699614833189055e-015, -5.4798476386723595e-012) ( 2.2271261149386409e-026,  4.3821732172985622e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.6179404549193578e-027, -1.3714700978755149e-027) 
( 1.9819842185154123e-026, -1.4248105898841140e-026) (-1.6429384456945661e-024,  6.0260857046179742e-024) 
(-1.1131459673059310e-015,  4.4525852548762760e-012) (-6.7487474378103367e-026, -6.3719726623615778e-025) 
(-9.9458256474582838e-027,  6.4248103866669232e-027) ( 1.3000962262848592e-026, -9.4177574814805652e-027) 
(-2.5183786861016553e-025,  7.3268897134850828e-025) ( 5.9735995607291267e-016, -2.3894405679493474e-012) 
(-2.3023729461803615e-026, -8.3790852178683993e-025) (-2.4176673049563387e-026,  1.7546249486390995e-026) 
(-6.2305048269118626e-027,  4.6230887670172745e-027) ( 4.0834817279155869e-027, -2.0166093071634718e-027) 
(-1.2869001166244476e-026,  8.4974515646823916e-027) ( 9.8869218395365500e-014, -3.9547699665445999e-010) 
(-5.2458886330624953e-017,  2.0983561057189383e-013) ( 1.0089392691269253e-025, -6.4774744893195973e-025) 
( 9.8869218395213799e-014, -3.9547699665445942e-010) (-2.5141550995636750e-015,  1.0056623527759838e-011) 
( 1.2189420237479044e-025,  5.5065375178328508e-025) ( 2.7228856902190903e-026, -1.9188852921058780e-026) 
( 1.8248259471612824e-026, -1.2684943685204806e-026) (-3.8495302262409982e-026,  2.8234431739508571e-026) 
( 4.8109551487144895e-026, -3.4703659744785531e-026) ( 5.8679295594935712e-025, -6.6854990073344789e-024) 
(-1.6136402635203932e-015,  6.4545630626237754e-012) (-1.7213232356938696e-025,  3.5852885800260157e-025) 
( 1.8546341437525222e-026, -1.2857452203926195e-026) (-4.2386878030814024e-026,  3.0437172637927906e-026) 
(-1.0807975951815273e-026,  7.4089242851080893e-027) ( 3.6889468118456267e-026, -2.7295397807855831e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.2776060864898781e-026, -8.3268501031033105e-027) 
( 1.0858193635950414e-026, -8.5750840056365025e-027) } 
} 
{ MATERIAL .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
     1 
     0 normal      0 Teflon__tm 
} 
{ FORMULA .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
     1 
     0 normal      0 EV_APV 
} 
{ SOLUTION SINGLE_SOLUTION 
     6 
SolutionType EM_EigenModeSolution2D 
Mesh .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
Carrier .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
SolTree .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
Materials .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
Formula .\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
.\3x5patch_2ndOrderWavePort13\3x5patch_2ndOrderWavePort13 
 2.3500000000000000e+009 
} 
} 
