{ FILE .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
{ POSITION .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
    73 
(-2.4573160555129760e-025,  4.6783550559475952e-025) (-2.0403062731779635e-014,  8.1612276378532284e-011) 
(-6.5954443897078091e-027,  1.0634480174362699e-026) ( 1.3379166498756886e-026, -1.9071090304290057e-026) 
(-1.6004745359374016e-025, -2.7486886299921064e-025) ( 3.1210974366388833e-025,  2.5446499723584231e-025) 
( 5.1353759510997973e-016, -2.0541510210773765e-012) (-9.8671147329636967e-026,  1.0199789176273988e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.2039434456504678e-026, -4.0645095513006418e-026) (-1.6618530657530411e-026,  1.7657976789002940e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.1659310694411642e-015, -4.6637257321744843e-012) (-3.3693489126696347e-026,  4.0979104343859804e-025) 
( 4.1931227207179339e-025,  6.5328707459273872e-026) (-1.1322177520596757e-015,  4.5288724205712213e-012) 
( 9.4419781389824216e-026, -6.7031564764473896e-025) ( 3.4252341282506956e-014, -1.3700940785869477e-010) 
( 1.1876363038084000e-026, -1.2824865714810887e-026) (-4.6070762653749287e-027,  6.2244745585091305e-027) 
(-2.1948971637450511e-025, -1.1471720954185794e-024) (-5.0174875604303050e-026, -1.2635696400481292e-025) 
( 8.1452144435619455e-016, -3.2580867936009082e-012) (-7.2889021396888871e-026,  3.9760165796809097e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 7.6790439549516493e-027, -8.8666337242969410e-027) ( 4.7723067591416135e-027, -3.0030385256634134e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.8870305810263031e-014,  3.9548134658985867e-010) 
(-5.1469666612664096e-016,  2.0587873066543857e-012) ( 8.2717725949044676e-026,  7.3017129068587332e-025) 
(-9.8870305810111570e-014,  3.9548134658985898e-010) ( 3.5003964511836176e-015, -1.4001590171359767e-011) 
(-9.9532482259633883e-026, -6.5635527214550914e-025) ( 8.8879645942568553e-027, -1.3881596794682698e-026) 
(-1.0487925544138010e-026,  9.1365340389740298e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.7771723269000926e-015,  7.1086915245049124e-012) (-7.8922647114847118e-026, -5.3767042683432113e-025) 
( 1.7596293500866359e-025,  4.0218922055217122e-025) ( 3.8166044605352166e-015, -1.5266422602882604e-011) 
( 3.5482187183374007e-025,  6.9262931070517595e-025) ( 5.8359596566149152e-014, -2.3343845906213935e-010) 
(-4.0745190709654899e-027,  4.9119282975839355e-027) ( 3.0448962285371212e-026, -3.1077594181868507e-026) 
(-1.3793206243689378e-024,  3.0122661564208619e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0827425341317273e-015,  4.3309714872325558e-012) ( 3.3585718145699135e-025,  9.0640914914026874e-025) 
( 2.2754435486944671e-025,  6.3026636326572779e-025) ( 8.1873864805878816e-016, -3.2749556136936211e-012) 
( 3.7769016791289215e-027,  7.2477973822368081e-025) ( 4.0349943751851916e-014, -1.6139982533964103e-010) 
(-1.9193575333085127e-026,  1.9596865160085197e-026) ( 2.2979106971112621e-026, -2.4100710245519372e-026) 
(-5.2640667179214842e-025,  6.4035060712831932e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 6.1338576037358152e-016, -2.4535438065698637e-012) ( 3.2922639060617296e-026,  4.7475270220043229e-025) 
( 5.1375802897563125e-026,  6.3822257125961958e-026) ( 9.0132605293173540e-016, -3.6053053361363563e-012) 
(-1.4607622621272214e-025,  1.2319895745488948e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.5858916998819557e-014,  1.0343570025004629e-010) (-1.7392092325361133e-026,  1.9262912718857627e-026) 
(-2.4926884415312729e-026,  2.5557615550629398e-026) (-3.5580768869052562e-025,  1.4616607726226695e-024) 
( 9.8870305815670653e-014, -3.9548134658984895e-010) (-7.1279581873853778e-016,  2.8511841641563504e-012) 
( 1.9715168575383969e-025, -1.2094790551125461e-026) ( 9.8870305815246410e-014, -3.9548134658984926e-010) 
( 2.4542597575694164e-015, -9.8170420914644589e-012) ( 1.9670597416288946e-025,  4.8924377664104623e-025) 
(-1.5659992992837409e-026,  1.8987346283946897e-026) ( 1.7188315611661467e-026, -1.9419947065471275e-026) 
( 9.8870305815776664e-014, -3.9548134658984864e-010) ( 9.9649060833386979e-016, -3.9859636765479936e-012) 
(-9.2489134201591538e-026,  5.7726203121940355e-025) ( 1.3176490677375158e-026, -1.2560449348782852e-026) 
( 4.6988693739847155e-027, -2.3106444410525883e-027) ( 9.8870305814746424e-014, -3.9548134658984968e-010) 
(-1.9914857949227786e-016,  7.9659456643483734e-013) ( 1.6548697592706724e-025,  6.6633794967554553e-025) 
( 2.8990030687541380e-027, -7.4297606321068567e-027) ( 9.9026452894188407e-027, -7.8934874205089381e-027) 
(-6.2792615532000752e-028,  3.0349519636419644e-027) ( 1.3152458492310439e-026, -1.2361708782559715e-026) 
( 9.8870305810399422e-014, -3.9548134658985867e-010) ( 1.1493081853996133e-015, -4.5972341752738131e-012) 
(-2.5907657800161164e-026, -2.8909918016540212e-026) ( 1.1610703663263076e-026, -1.6749785272824292e-026) 
(-2.5656458964862561e-027,  4.5597179706171918e-027) ( 9.8870305810763042e-014, -3.9548134658985836e-010) 
(-4.0215678184580019e-017,  1.6086276294978810e-013) ( 2.1145918673054957e-025, -6.5282122377898795e-025) 
( 8.1427982606237502e-027, -1.2579504874830924e-026) ( 1.6332157884276266e-027,  1.3566187729823316e-027) 
(-2.8142837872096737e-024, -5.6708070013777079e-024) ( 1.2905340004751731e-015, -5.1621376117319029e-012) 
( 1.3978361544218908e-025,  6.6913582839695434e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.4230340218246482e-026,  3.6379087639055368e-026) (-1.6423919556695642e-026,  1.8807309868405155e-026) 
( 9.8870305810050998e-014, -3.9548134658985914e-010) ( 5.4050254299257781e-016, -2.1620108459739525e-012) 
( 3.5367420254215136e-025, -6.7105241310348441e-026) ( 2.4513919257603374e-026, -2.8855773553803672e-026) 
(-2.1902969379372532e-026,  2.7078671823353125e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.4931999945915957e-027,  1.7271382506272148e-027) ( 1.4622647688490744e-026, -1.8106195472068636e-026) 
(-2.1686754249765701e-024,  1.3708470584195010e-024) (-1.3406731718634194e-015,  5.3626943602515063e-012) 
( 1.7749122170202673e-025,  1.8819187635661107e-024) (-1.0702662367445466e-026,  1.3103265842252962e-026) 
( 3.0132898396109710e-027, -5.0367668530429104e-027) ( 2.1422230464480416e-027,  1.5746620958025636e-027) 
( 1.1325480537767742e-026, -1.3340126429277659e-026) (-2.6634574197242813e-025, -1.4997169876792824e-024) 
(-1.1953888156876014e-015,  4.7815567538353584e-012) ( 1.0691835155070360e-025,  2.9242267390366997e-025) 
( 2.6216592601956636e-025,  7.7605260812151800e-025) ( 1.8547207047841367e-015, -7.4188851327166602e-012) 
( 6.4404124917038113e-027, -1.1217877130300309e-025) (-3.1613974403163301e-027,  7.4001036209319931e-027) 
( 8.8638576294549782e-027, -1.1549793032321093e-026) ( 2.8091045701537393e-025,  1.6650786907971048e-024) 
(-1.0136083272997147e-016,  4.0544345739824171e-013) ( 6.1966731097404107e-026, -1.2257729802868563e-024) 
(-8.1490072252914653e-028, -5.8591482513958768e-027) (-1.3004532951755010e-026,  1.4146107952106694e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.8249020723143773e-027, -4.0330928953100149e-027) 
( 1.2552353380207215e-026, -1.3125799465971583e-026) ( 9.8870305816033757e-014, -3.9548134658984657e-010) 
(-1.3577981564719634e-015,  5.4311943195464399e-012) (-8.6598066429551432e-027, -1.7233898378371732e-024) 
(-1.5585547794112649e-026,  2.1401680764298384e-026) ( 8.6431500123321732e-027, -1.1556845821609963e-026) 
( 1.5469321741821555e-026, -1.8988317621236178e-026) (-3.0628110974134367e-027,  4.5509526249467908e-027) 
( 9.8870305810793272e-014, -3.9548134658985805e-010) (-1.3364253788669620e-015,  5.3457031826255187e-012) 
(-3.6356861870104692e-026,  8.7035412404116662e-025) ( 8.2556771299313523e-027, -5.9830015657476474e-027) 
(-2.0699424393396144e-026,  2.2626275333693762e-026) (-1.0561024551059334e-026,  1.0490747520219490e-026) 
( 1.1806103324715534e-026, -1.4888299428121992e-026) } 
} 
{ MATERIAL .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
     1 
     0 normal      0 Teflon__tm 
} 
{ FORMULA .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
     1 
     0 normal      0 EV_APV 
} 
{ SOLUTION SINGLE_SOLUTION 
     6 
SolutionType EM_EigenModeSolution2D 
Mesh .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
Carrier .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
SolTree .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
Materials .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
Formula .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
.\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
 2.3500000000000000e+009 
} 
} 
